iteration,max return,median return,avg return,min return,std return,num rollouts,avg rollout len,explained var,V-fcn loss impr,avg V-fcn grad norm,loss after,KL(old_new),avg expl strat std,expl strat entropy,avg policy grad norm
110,5740.193109625401,3940.946322357001,3989.5768223989853,2499.1898371550024,719.9925021825828,57,1318.8947368421052,0.9988004684557411,21.01544311769159,0.999999999252858,-3.222418716363982,0.017802821607554666,0.04619496074154259,-8.332282792024234,0.9999999808486519
111,9054.842963877461,6117.3562968068745,6297.024940880508,3408.9721977138593,1592.0291623554747,41,2088.829268292683,0.9898629772586893,13.98409754006363,0.9999999993648117,-2.754994121217697,0.03211100844815808,0.04411314031004088,-8.488814586699469,0.9999999854543554
112,8395.811959967443,8337.930616363124,8339.963474487766,8289.731259618471,20.526170996818003,31,3000.0,0.06504967905444747,21.576424036889193,0.9999999972136691,3.4789339685789975,7.698077533952604,0.04818729987481977,-8.150074623236586,0.9999999894711269
113,1479.5637656550903,1339.5427230836353,1343.4337442107708,1153.3674269278592,88.06703770590997,136,481.97058823529414,0.9970281336074005,718.8223626735974,0.9999999992010925,8.731055831186547,0.04331472568105273,0.05242128197181622,-7.883564458760148,0.9999999928223605
114,1579.8228949548916,1385.8044324926518,1387.611639095154,1167.4183051741643,81.60861515758143,133,493.90225563909775,0.9980777636134822,202.9572431856739,0.9999999991588154,6.944396378913602,0.09225256491489339,0.05608682486510825,-7.65799311584264,0.9999999890387509
115,1361.4816831939547,1194.822012772374,1194.2010167881901,891.1882739843962,70.1597681755713,154,419.83116883116884,0.9981077940677919,233.73409343714195,0.999999999045182,7.214982826970306,0.013071324363329601,0.059805540316739625,-7.428894849421331,0.9999999885276055
116,1364.6076446295374,1197.6299962468445,1203.743508651025,894.0759822642585,75.96627761665282,153,423.37908496732024,0.9982260805171931,121.65381892212667,0.9999999988915709,6.531861611398777,0.018808034268826206,0.06385035608951638,-7.210707863319374,0.9999999850336941
117,1441.165262221325,1210.32503651788,1231.32550581206,907.2677586028748,87.81928148638467,150,432.82666666666665,0.9976298466698849,84.5463433776122,0.9999999989208427,5.606080147745053,0.014834522099759736,0.06743877793671249,-7.004024283945505,0.9999999820250057
118,1596.061396233533,1362.4715057550034,1363.7533414468958,1014.2390949295209,110.25233637973126,137,477.8540145985401,0.998232292483825,38.83302336900075,0.9999999988322881,3.604532798063294,0.007781552780990621,0.07043683989887747,-6.843220873491395,0.9999999727410753
119,1669.699536560719,1365.9358641445765,1383.3495180167251,1081.450117407293,110.4429980532784,135,483.55555555555554,0.9985730452626368,27.259173613946533,0.9999999986405783,2.915361340913328,0.008222063602650593,0.07240526968648038,-6.736274406634916,0.9999999675074935
120,1933.8324111165207,1542.2495439015943,1559.825525668896,1172.2403086795216,134.15996840377093,121,546.7190082644628,0.9985825806809204,15.431427917011185,0.9999999986567092,1.6985139901028234,0.008474113291691105,0.07367528283452912,-6.669552870210172,0.9999999622401544
121,1912.8013411645009,1527.338324648205,1543.927884905871,1200.6380789133477,135.11754854732646,122,542.5983606557377,0.9982402370663258,12.195606162607959,0.9999999987638638,1.9360900723786205,0.0064587356241329694,0.07503497243840569,-6.604914596910545,0.9999999606894058
122,2129.4570277239454,1596.2140583139303,1582.8513815072345,1172.7648693310916,151.28013965477962,120,554.2083333333334,0.9984223948407529,9.544675648703102,0.9999999987751109,1.0629549945910797,0.003947545913344149,0.07561000022460014,-6.577498219645607,0.9999999594467419
123,2092.6325522972165,1674.9589627374708,1683.3766336739648,1315.4286163236313,164.92383222899812,115,585.2347826086957,0.9983664061222037,12.227985630952293,0.9999999988481191,-0.30497601693806914,0.0037636003926268743,0.07495446366157597,-6.60793696533621,0.9999999614181588
124,2315.6235569728888,1835.794834531711,1833.942016304148,1340.912173419035,198.29143501623628,106,634.8018867924528,0.9977588839183004,18.98910064534128,0.9999999989656093,-1.45590255440302,0.005597980838791345,0.07343922885293376,-6.676979411121295,0.9999999665925874
125,2322.717301289343,1788.9485805465947,1811.2292776387565,1354.6274861472123,204.72547426197022,108,623.5833333333334,0.9978725348153232,24.61175974285299,0.9999999990014647,-1.651920544832163,0.0068332107985722606,0.07171506632755784,-6.7555010003259,0.9999999691989441
126,2879.0094473471554,2094.534428422129,2063.3378861918204,1549.4750657866018,242.42426033056503,96,706.6875,0.997735657795931,32.721786360184865,0.999999999090333,-3.058911212542671,0.005835335462606266,0.06915473303121096,-6.874451418923417,0.9999999722695243
127,3269.7671498402497,2315.4979066004894,2336.273213871428,1716.9357884636188,315.58989955469474,87,794.1494252873563,0.9976641757055352,53.70838182590073,0.9999999991233404,-4.377002101155026,0.006572516597241293,0.06583579194869828,-7.032832090489521,0.9999999760000291
128,3654.1321969435257,2592.3108699780896,2604.4801402588896,1807.9846637333603,375.71864804250873,79,877.0506329113924,0.9972528413604612,71.99035838501067,0.9999999992279255,-5.470524234954497,0.011421192477659632,0.062334258365170536,-7.206140710654402,0.9999999805628169
129,3898.0532778602246,2507.3484455569483,2542.5660300494637,1554.7897871449145,408.52456764543376,83,851.3975903614457,0.996599968185873,67.88123247340471,0.9999999993734241,-5.3024340628680005,0.010472866681525016,0.05962375347788138,-7.356172326444026,0.9999999834105741
130,3698.290723479219,2495.388593788005,2514.8969456830696,1652.458793737284,398.055784354912,85,836.0235294117647,0.9958805044863247,63.49127473453134,0.9999999994792023,-5.448316779193018,0.016012976290682334,0.05728890384304344,-7.497261036311613,0.9999999848196534
131,9322.170054057457,5330.932442382746,6090.183959366095,2682.049363623629,2075.3283498508076,42,2005.5238095238096,0.9582682959305446,114.10706175158921,0.9999999994743302,-8.106681863517665,0.008008231601993104,0.05429511383033133,-7.666243541453829,0.9999999904696973
132,9204.949148662849,8982.794574975615,7987.870042444014,4255.5256261270715,1482.0624145283255,35,2624.7714285714287,0.8741718809397969,84.6386021427221,0.9999999995566135,-7.5821323093819375,0.010953861501763609,0.05217696538578128,-7.8002388580448265,0.9999999922190003
133,6914.5513604047455,4320.683993789049,4422.053293392023,2823.109351497088,873.949294139428,54,1454.388888888889,0.9948070918806361,79.51881426630855,0.9999999995401663,-6.814371424412518,0.010306535958510738,0.04930507578296863,-7.97851203341704,0.9999999881303915
134,9409.909983857491,6368.482781663026,6726.391916482129,3480.457963439857,1962.434429079671,39,2182.923076923077,0.9661877199363469,98.80937190247042,0.999999999626289,-7.63380099912399,0.012870949990155887,0.04686840828358379,-8.144143304311864,0.9999999914828386
135,9432.884901356509,7820.703907089219,7407.1424347534,3338.417397528099,1935.5419712149596,37,2377.2432432432433,0.9123789149091182,100.18369103684785,0.9999999996431654,-7.705758159807501,0.016058602836737424,0.04473580115767677,-8.295530495235262,0.9999999936885849
136,9373.867003229667,9267.444581131022,8773.781691191836,4177.195231795578,1301.622207775598,32,2838.6875,0.5615051702851155,51.75014300103044,0.9999999993974378,-5.792181175020493,0.012652760101914833,0.04331223615746404,-8.398987099307215,0.9999999950578025
137,9533.295867698096,5055.168647029746,5377.967677009498,2458.843311642705,1851.5532854562061,49,1711.3469387755101,0.9839217056861282,126.43519207643047,0.9999999997730848,-8.022856029662439,0.013160218910567439,0.04065439833831241,-8.595843461157902,0.9999999931463986
138,9625.76461442667,5572.071709271586,5970.622727920001,2265.153179027352,2577.4757110424302,45,1893.4888888888888,0.9470919352357854,80.98836942908395,0.999999999811187,-7.110237239300207,0.031157271772833964,0.03881824686826055,-8.743746147477582,0.9999999943769197
139,9439.316360908073,9356.418647545925,9030.155292013851,3788.036517658506,1289.0661053882993,32,2894.03125,0.35749970856616886,35.39429051006414,0.9999999994240399,-4.409363965190768,0.021510357349509002,0.037826725437315585,-8.825088793086685,0.9999999956925693
140,9505.249517377055,9438.116886326501,9239.64195883648,3184.9477583271073,1087.9213990278938,32,2939.25,0.2536654467915006,49.69623343809758,0.9999999992753861,-4.518036220252891,0.03170781572471868,0.03681522172262048,-8.915581281377214,0.9999999959134348
141,9448.956236446234,9399.667201132896,8832.155599152828,2959.8408290746124,1504.349196416553,34,2820.764705882353,0.5449614335291747,38.86730523041024,0.9999999995636077,-3.8509974522766206,0.034953400734657684,0.035812416297620976,-8.995672372350217,0.9999999955894939
142,9287.076804494785,9243.980391400255,9243.452851091914,9194.85226707799,23.752999537257413,31,3000.0,0.10042705581000078,15.951887357552891,0.9999999980166234,-2.244003521516736,0.01895107388613755,0.03507215817771079,-9.055183444302637,0.9999999955458475
143,9091.547186924872,9049.28181937349,9049.189011879917,8995.92432113526,23.95123297827508,31,3000.0,0.09110371265041084,10.94725489704058,0.9999999968858032,-0.7706791160154937,0.08637014656628475,0.03527010267884522,-9.02551774971771,0.9999999952593154
144,9543.501179506246,9499.353082970501,8957.715578303041,1688.0376544238304,1721.6607172642962,33,2832.0,0.0995511589832081,39.98395372650043,0.9999999979347105,-3.174320289906039,0.021626330416811047,0.03431845841692776,-9.095547337054645,0.9999999962235546
145,9767.097357222776,3302.3860035314,3765.4651579662136,965.7626391574319,2022.5369253880694,63,1185.079365079365,0.9506569665590554,388.38925754001326,0.9999999997172,-2.1142872658241028,0.02968089439231078,0.03376185942509643,-9.141685738131562,0.9999999958464456
146,9707.079791105527,7651.662940055616,6834.331570662983,1523.4075187776339,2989.2393199968433,41,2132.9268292682927,0.7696471057725986,50.22007085971427,0.9999999996748793,-3.1515445173618746,0.03345340644283637,0.032986855346987025,-9.208051429084017,0.9999999962853627
147,9703.460293402459,9637.066202193317,8133.2973212441475,2000.8599520774974,2582.414274034842,36,2532.0555555555557,0.7542975135438708,63.52117220716525,0.9999999996913957,-3.446385374032857,0.022753131594165837,0.032352966989098626,-9.267212716470015,0.999999996044148
148,9440.712198177747,9365.93427800981,9365.919900245648,9308.482958133649,29.392130079953375,31,3000.0,0.10292862351657195,11.611150621920615,0.9999999971794258,-1.348879388510942,0.02205595519797985,0.032362809326703414,-9.25205267968271,0.9999999957225445
149,9254.624109741413,9198.912581264041,9196.511746764187,9142.726670333595,25.921177197248568,31,3000.0,0.09998883678156545,7.863911907570582,0.9999999971212064,-0.08934235199673467,0.06819829830888581,0.03298449996422632,-9.192371698925808,0.9999999952434144
150,8603.540698479175,8572.20902640077,8571.90715615021,8540.051735413293,16.512403225253557,31,3000.0,0.06710945491115172,22.225727137152262,0.9999999965607973,3.327102309235267,42.95149981432536,0.03433441724341507,-9.108865625905372,0.9999999632515413
151,817.0850565055295,678.3673441876622,649.9570968821185,544.8844042457158,67.16273341424358,183,350.37158469945354,0.8132451778282742,6434.193207312955,0.999999999881698,34.94322003322139,5.5041294747568745,0.038467192334180784,-8.73013017042218,0.9999999983415223
152,656.3369415924183,521.5311978285692,521.9624959106195,507.12733209113,10.072958390686065,239,263.4267782426778,0.9964496387712369,4814.386285513632,0.9999999991996797,33.497008133913916,0.025787972842825257,0.042170683883276806,-8.415616063900003,0.9999999979440052
153,537.4831489712305,519.7065500319692,520.0033711372082,505.6197759030452,5.559327131894525,240,262.7583333333333,0.9992761539076682,2353.197478994741,0.9999999975477586,29.689764368217823,0.03056052618512149,0.04683360285615824,-8.084409875945502,0.9999999970082267
154,671.2356887398114,510.71326413471854,514.7378003639723,493.40600532003214,24.42547738141678,238,264.56722689075633,0.9988631999039778,1540.0280280988777,0.999999998160376,26.89225351293653,0.014714376514665782,0.051416256048750886,-7.7778508753531845,0.999999996099976
155,667.3730885180422,512.2312177895783,526.7286987248613,490.94038744836286,44.41786945463938,234,269.96153846153845,0.9982423388977373,1038.852968563488,0.9999999986504438,23.02799368286174,0.023247905942230834,0.05612718478001765,-7.487223948350351,0.9999999948777275
156,695.103054594051,518.7585017376571,530.3057825657717,497.9039114541794,40.77185725267653,235,268.65531914893614,0.9985449860163108,754.959703786208,0.9999999980722999,19.31695025250103,0.014882797506309988,0.061490914834092025,-7.202645930568888,0.9999999931768472
157,685.1498177341941,519.73744799334,531.420229528414,493.50233824055266,41.048613917223605,235,268.8468085106383,0.9978858230832883,561.010671939281,0.9999999982606348,16.671659854559206,0.016446591360463444,0.067032436421348,-6.937869677923986,0.9999999905655284
158,710.39600430103,520.3674800733811,539.7573853458471,134.90758555529996,71.51376945492547,231,273.5064935064935,0.9931804950567297,425.19083929625873,0.9999999988006233,14.234582344314548,0.011366868389129004,0.07235712647719977,-6.691235610774553,0.9999999888657055
159,762.4902262997716,530.4714481382238,557.6553143840509,127.29739595870446,107.9834167852996,229,277.2532751091703,0.986424949552582,365.1247860486534,0.9999999988635282,10.705754749644084,0.02217498271318177,0.07556406273461043,-6.542268006760164,0.9999999875719883
160,4413.469029248529,555.1298953914968,594.9121201675264,128.84487444037472,302.2372966212731,221,286.2669683257919,0.9771443440051676,398.6829854532309,0.9999999989789851,5.9886754729775165,0.005292236822623004,0.07637372349826732,-6.507148367451025,0.999999987993075
161,7733.658514265089,570.3967559944856,772.2410936355338,127.29893596774151,1154.7026398931446,196,350.71938775510205,0.9544837726412965,539.5693377608831,0.9999999990958023,-3.040435628677377,0.00220456031260867,0.07542945025263738,-6.5418239115938075,0.999999990124429
162,7755.230090797702,691.7283448492043,1082.854354129448,126.69023692847722,1629.6724658344053,159,467.57861635220127,0.9299713003096716,511.5208474093262,0.9999999993530683,-9.9100679823951,0.005604071813486018,0.07373468331785483,-6.61472284510741,0.9999999907909441
163,7714.719707463308,695.5680121225394,1128.4440558376123,137.60069943227012,1705.047234534197,160,487.96875,0.9019910959485684,347.80331023680003,0.9999999995340371,-9.67667025393896,0.005583569259863624,0.0721058959437033,-6.692765740799372,0.9999999899796683
164,7730.416436747418,738.1308029618414,3145.903675645192,129.03701932451145,3307.5301436771897,71,1257.8732394366198,0.7564288482807175,523.4906463322448,0.999999999398263,-18.184226114398506,0.007966263369031749,0.06897681511827679,-6.843854875676207,0.999999991602255
165,7776.251722855369,7725.826721127869,5171.983288989275,128.60834732416245,3419.013512716049,46,2020.2608695652175,0.5915475345787871,521.1906304631034,0.9999999991115058,-18.85581398090156,0.014214935402695418,0.06540432991137561,-7.007645507234956,0.9999999923857211
166,7715.970608883199,7659.952398745023,5491.014024730866,131.76144614946807,3205.5525586004132,43,2160.279069767442,0.47032307901446835,398.3982350757335,0.9999999992097973,-16.99026081352534,0.012796689913783972,0.061926401351958614,-7.186402025120412,0.9999999924076403
167,7877.223874158424,7813.953002916509,5019.131319990417,134.4761928047122,3437.9308158742224,47,1940.2340425531916,0.613620954967544,362.6272626763064,0.9999999993785458,-16.032560169927915,0.008690328718119993,0.059144134597435505,-7.337423493463334,0.9999999929162128
168,7939.389378142863,7878.523403792795,6555.330344892392,145.03785154219466,2704.0859374129677,37,2502.891891891892,0.5593251734436313,328.98349328283615,0.9999999991980888,-15.50000829341673,0.008961186215691416,0.0558584198868041,-7.516228028826342,0.9999999928532091
169,7915.720676119656,7869.116599327548,7638.92430367624,739.3497942367213,1259.9186273964385,31,2914.064516129032,0.4758514989367,274.7762005330984,0.999999998437242,-14.283506249583576,0.008930013377561625,0.05308284889522268,-7.674396423023403,0.9999999932808007
170,7832.067843376404,7796.952519329714,7795.860654587696,7747.377047327975,17.31166502655385,31,3000.0,0.4396375716049452,215.77049403165336,0.9999999980747832,-12.483389818369874,0.01287781430770152,0.050428914552032376,-7.830657532671383,0.9999999935006116
171,7705.088939558598,7667.45396652222,7668.854983798506,7635.974955260727,18.290842358183998,31,3000.0,0.405330274083065,157.8600405631164,0.9999999973785673,-10.768983040919982,0.008405875865270087,0.04799548703654252,-7.985217695067087,0.9999999936079402
172,7668.106002625699,7646.63063112789,7644.582258400943,7616.789189047443,14.236950063943441,31,3000.0,0.38278094180816735,123.44938265535376,0.9999999973392949,-9.588070142736816,0.014687838065241342,0.045883456226975323,-8.133980731419987,0.9999999938488304
173,7597.445252488533,7574.007619212398,7574.412136053591,7547.781722020645,12.422335277263786,31,3000.0,0.3648006915087155,101.30602886107295,0.9999999969200607,-8.35817894772896,0.017799022997845474,0.043918174116351655,-8.271226290550878,0.9999999937527538
174,7483.521020329603,7450.382483705668,7454.183768498913,7435.051606961295,13.150568287953062,31,3000.0,0.32219095421329114,73.9264174840905,0.9999999969518824,-7.0370310111392165,0.01228816846528699,0.04194938407740714,-8.416316092130357,0.9999999941357965
175,7405.422932174608,7382.335668109656,7380.611039658278,7359.4884037387965,10.292353862108836,31,3000.0,0.27615698150848844,51.72942397928489,0.9999999977965952,-5.889793236338772,0.015543573838350335,0.0404419391409598,-8.535769609643935,0.9999999940719985
176,7349.113731215077,7338.156631674517,7336.895199772592,7314.960236675923,8.029525417083141,31,3000.0,0.2482047615532753,39.84213484213251,0.9999999977841655,-4.974082273049055,0.023903410673072667,0.03908470771404891,-8.641386795581305,0.9999999941815447
177,7511.1413182566375,7470.937329301573,7473.728616030531,7449.831063204194,15.415547350546412,31,3000.0,0.2496875777708094,41.20165028775932,0.9999999972227105,-5.162912863361741,0.004995202039197299,0.037569409432696876,-8.7603329266724,0.999999994594432
178,7518.482137937743,7496.817317190207,7496.583535282973,7470.626862084589,11.448633986144799,31,3000.0,0.23824869578461128,35.221283764946406,0.999999997147056,-4.613012816064734,0.019720985755694514,0.036253766598144346,-8.868866873613424,0.9999999947920966
179,7521.9785825913805,7499.580105741514,7502.349858409208,7467.975587248232,12.165067310662268,31,3000.0,0.2146879051255547,25.96344244833938,0.9999999972896803,-4.240746163956235,0.010189826767647051,0.03513792214017139,-8.9677895512889,0.9999999949513919
180,7580.71896323102,7556.3464379295,7555.751401138261,7532.501256840286,12.858394213736139,31,3000.0,0.20998623030089392,23.25303852100876,0.9999999974859071,-4.000349737397281,0.020520257343620764,0.0341455659786418,-9.051777996924946,0.9999999950618625
181,7589.712685035971,7555.452328646772,7556.223423989153,7530.461929885612,14.097429004186862,31,3000.0,0.18845121121446495,20.05877393175456,0.9999999971592531,-3.538945295941052,0.013102171787801733,0.0331006924068295,-9.14838469038748,0.9999999953868641
182,7584.328711993204,7555.7165770447755,7554.863237616722,7527.581942701641,13.607353238761519,31,3000.0,0.1837102557300544,14.943650354733109,0.9999999972638806,-3.261163924880883,0.012655683937726077,0.03233491513433152,-9.231904128653285,0.9999999956555197
183,7596.1362249204685,7574.224242346225,7574.735617300941,7550.737847181266,11.914019480978014,31,3000.0,0.1819672281817315,14.293559171312268,0.9999999972656584,-2.825002341351547,0.029052540032297878,0.03138147443665933,-9.322180502662745,0.9999999956990085
184,7741.244087247536,7711.6296352128475,7250.230695524527,135.13826367892904,1807.25677483303,33,2823.3333333333335,0.2300083937028733,31.885448385870518,0.9999999980312283,-2.8249611525889557,0.03583113112546079,0.030627743249486177,-9.392369923301766,0.999999995888789
185,7836.711028015647,7810.160839399011,7135.036684513031,132.8974034792085,2177.091413243842,34,2742.9117647058824,0.26529316699930505,27.168337299575455,0.9999999983196044,-2.978247328255524,0.011650389370173698,0.02983175386567743,-9.465876719394757,0.9999999959779537
186,7903.12007372796,7873.976026291199,7874.576684950297,7843.932333662309,16.01428445882156,31,3000.0,0.22435848170180983,17.92218151770578,0.999999998363714,-2.985654574409843,0.014509559695364499,0.029350046653905313,-9.511177772256007,0.9999999957880752
187,7842.220486312616,7819.484843767246,7817.413206606084,7781.431163415331,15.246754410899884,31,3000.0,0.2094506378838782,9.604679302797194,0.9999999981802126,-2.411990411799446,0.0176661209599531,0.028925989174203765,-9.552296935226288,0.9999999957604594
188,7902.576065032481,7861.647528636084,7862.004769832862,7839.31168335119,16.413914970004377,31,3000.0,0.2117316207979575,9.547747854759677,0.9999999982857809,-2.302169443816437,0.013124641006673186,0.02857125262790484,-9.58023333444227,0.9999999955969285
189,7875.756049782485,7847.435210059619,7844.512526642688,7820.451865076765,14.03545547100473,31,3000.0,0.20292288921449053,7.910339021924187,0.9999999981231052,-1.9381962570867253,0.01855957647175906,0.028059217332173217,-9.621259188888967,0.9999999957183141
190,7920.489847787905,7879.773685151661,7309.437840189268,1206.3464761962236,1847.379392976732,34,2780.9117647058824,0.3668274148493472,28.07987424687917,0.9999999983491668,-1.6190815622276116,0.03438144790092242,0.027799011340055895,-9.636982435425876,0.9999999958196772
191,7842.726529809701,7815.14176207283,7815.632215341461,7794.998359371134,11.036264482988802,31,3000.0,0.19264219230116486,4.231558282535957,0.9999999981477291,-1.1720746786661733,0.04286040203415181,0.02766178874608213,-9.639100124161933,0.9999999954165705
192,7823.127101222548,7805.255229593309,7805.189909913241,7779.7665865580675,11.183592498049215,31,3000.0,0.1848751014126414,2.6676474839981665,0.9999999980554848,-0.948816469177745,0.04189572477870765,0.027378010551856003,-9.6552373927841,0.9999999955851413
193,7883.639205400828,7858.551118125915,7855.133186246009,7828.158752250248,15.817546304318986,31,3000.0,0.19780347809056686,3.1638167152658525,0.9999999982723755,-0.5355924361814787,0.12905495313427612,0.02707376999403109,-9.682008145444009,0.9999999956340463
194,8265.449529005233,8216.3219716633,6433.635277766559,126.4628120458762,3331.033393688528,40,2354.175,0.3871062696839337,85.53224865437653,0.999999998769603,-1.302030103133784,0.023898441119494632,0.027083311722981156,-9.677799537759686,0.999999996493687
195,8309.938542986038,8264.286923956364,5487.642447271996,124.73133211598898,3768.573507926944,45,2000.4222222222222,0.5762959939143579,63.174857590920055,0.9999999989299022,-0.8662324808033733,0.13408465911180856,0.02684246870225754,-9.702504261746592,0.9999999966111861
196,8163.705491566891,1248.0366058526363,3591.3534907128924,125.7506298765193,3728.2415755904062,65,1342.2307692307693,0.7786448280721481,116.15689532301292,0.9999999990422043,1.168106037756386,0.03551055593098453,0.027350318671955542,-9.639843158591724,0.9999999969079034
197,8014.467396248608,7981.237753480016,6218.978910464115,131.6385748172497,3276.257700193644,40,2344.45,0.44896222690890975,30.79286691387938,0.999999998685041,-0.43480252661510277,0.008897757377651985,0.027488321453479344,-9.622806754106085,0.9999999960219297
198,8033.817294177928,7995.5814867264635,7134.6302771048095,137.84304435252315,2410.61857407281,35,2678.8285714285716,0.39873337551433874,16.238898985553874,0.9999999986357189,-0.6625589203688266,0.03497788650538851,0.027370582422805517,-9.62164625342582,0.9999999957453161
199,7947.557131409161,7907.843881645749,7908.4387151597675,7877.450686083589,16.265566800982548,31,3000.0,0.22016343327677346,12.348977011083889,0.9999999984344601,0.13833768360229934,0.11488703672131441,0.027591861714467925,-9.574193709381145,0.9999999952127574
200,8031.296072304609,7996.355831774337,7303.064589879077,131.01168473880597,2229.9666390180346,34,2742.6176470588234,0.2789585238092104,19.6843181943093,0.9999999986608282,-0.288072673890871,0.023956687172316346,0.027844483793804536,-9.538030728627074,0.9999999953773636
201,8008.8063395741365,7967.981372668686,7968.517212294445,7936.383827043082,17.581443202811233,31,3000.0,0.2031782417211695,9.340218447226448,0.9999999985785967,-0.31829395659608944,0.02602665911434609,0.027987171716714693,-9.516172425908115,0.9999999948422078
202,8107.194894493976,8056.594948856322,8052.37663709399,7968.888049230629,28.516801063583817,31,3000.0,0.21345904750322242,9.090944547377944,0.9999999986199034,-0.4509247097362527,0.02768928867324593,0.028227762107522456,-9.48535596715242,0.999999994920361
203,8027.687618406833,7976.663511318011,7591.36464543223,1209.2856608796164,1564.1975731695693,33,2850.212121212121,0.32739154358501266,12.879872833868149,0.9999999984558953,-0.08531642035791723,0.04385690470707188,0.0284044523850089,-9.46160866419778,0.9999999950057562
204,8073.720761298531,8013.134681486243,7585.823644825126,136.30044090925128,1706.135217768647,33,2839.2727272727275,0.2851435292440927,14.965463751909965,0.999999998560833,0.26507958284402605,0.08270521926259011,0.02908190667143451,-9.383780015511421,0.9999999946445618
205,8569.428273820915,1238.9382360321824,4504.969319046413,992.9743133555302,3664.133602303566,59,1604.5593220338983,0.8553142763784317,94.11113876772856,0.9999999993305119,0.11780325046806343,0.04769498209505123,0.029052293008373573,-9.381892034847482,0.9999999956818232
206,8633.883412393807,1304.2660175397348,3911.506643482998,959.4885748078484,3589.5208338650436,65,1379.2615384615385,0.8935821777353662,62.54317231876962,0.999999999535384,0.031411866081706354,0.018727701788566364,0.029329592560408305,-9.346675307324562,0.9999999957551324
207,8594.65245827661,1358.9153138086267,4542.355902987233,1010.8101552454679,3666.9250764131757,55,1604.290909090909,0.8643467434140417,37.196509146007315,0.9999999995080147,-0.11349180341044166,0.0287580138232359,0.029434080256946608,-9.323590749926629,0.9999999955253625
208,8776.907374770068,1108.338635128465,2408.889165321663,975.5448236737908,2866.8918554222673,100,852.64,0.9514434569069404,151.07424894236385,0.999999999675287,1.8964771063680808,0.01448751792070203,0.030014099272172523,-9.263946204662954,0.999999995643546
209,8804.857451702072,1054.5797893716344,1654.160664163589,137.61046256487265,2035.6968142873848,120,593.8416666666667,0.9728479108415485,271.38547923971396,0.9999999996549889,3.9763873556777036,0.014748409909294716,0.03103812225685092,-9.166104238137825,0.9999999955075224
210,8750.755471042554,1228.5716631969228,3827.2620371222943,983.4468485711084,3612.5919856767855,68,1332.3235294117646,0.9060069517825107,44.94211362200508,0.999999999573428,-0.2698527681524799,0.015451071757146901,0.03120369922134845,-9.147040230483249,0.9999999951428901
211,8680.516031619902,8635.18067364897,6553.595058756353,1002.654744249868,3342.471729950903,39,2278.6666666666665,0.718016856683233,36.26882013185025,0.9999999994525767,-0.9684278747068586,0.01253193705953825,0.030924221347809967,-9.169057222810933,0.9999999954011447
212,8662.87956405857,1439.006484971879,4454.561125579655,948.0044536667891,3698.9057338824427,57,1556.982456140351,0.8735691343975419,25.119647721851493,0.9999999996474681,-0.024338750576296145,0.019725077712574913,0.031039570873495053,-9.153883845680845,0.9999999952389327
213,8687.966451979024,8634.159403939364,5895.833346868436,907.7992887375001,3595.0775676343646,46,2051.282608695652,0.7854292992209234,17.88813220023644,0.9999999995590008,-0.6978488493347501,0.019023334112635303,0.031016514233000465,-9.143356745761967,0.9999999950354027
214,8715.177795521948,1220.5331244006825,3620.340009180341,921.0534605541684,3532.530985484824,69,1263.3478260869565,0.9188009148734159,21.77885016063135,0.9999999997234658,0.39164040771433833,0.028875206115043708,0.030931528275770448,-9.144851495714942,0.9999999950436103
215,8919.97678358182,1045.928537467972,1324.683748839097,845.1794081976582,1369.699602729555,156,478.12179487179486,0.9831574419026928,202.75036706854803,0.999999999793144,4.640836831394387,0.07557017791579805,0.03200524245863697,-9.030642139882508,0.9999999943012249
216,8823.742832094777,1064.189063658596,1707.133458621052,868.6352004104915,2107.23228538917,124,606.1854838709677,0.9713646124807842,62.34492671980445,0.9999999998021994,2.5139633324951673,0.07795820032509035,0.03273013669255823,-8.960385068037622,0.9999999942400256
217,8720.230217396278,1182.5671317596225,2935.6744363018233,895.9900905645388,3178.5306514708145,80,1030.425,0.9423791741953204,34.66442685773302,0.9999999997744021,0.6725895364296606,0.0282791895520483,0.033365867853047466,-8.90179746476683,0.999999994417123
218,5409.106530971837,982.8400132269911,1050.3897902662582,848.7316796165616,448.6084361214435,171,386.4327485380117,0.989572110144246,207.99407696424052,0.9999999997857532,6.34871430550863,0.033680162666998595,0.03541176577745587,-8.717645185881274,0.9999999927074259
219,1470.999779758109,1036.4121966820667,1048.8611458676962,712.4714079303988,106.07665871905455,167,385.4491017964072,0.9927921535736225,382.1602865694316,0.9999999994922762,4.875263838041312,0.08725847920531919,0.03669771385487731,-8.604532547412846,0.9999999914822584
220,8524.137871507246,1038.5376290213485,1335.5437256909627,856.6431383914188,1009.5745510040773,142,476.86619718309856,0.9889082900336974,184.78695769404035,0.9999999997092613,0.6798795409231192,0.008823013313262209,0.036727576827215856,-8.603471639161802,0.9999999917743446
221,9079.964718959856,1056.8739185905733,1398.2903608564764,864.7954351116662,1194.2729960313802,140,497.2142857142857,0.9866603735842447,69.63971482032576,0.9999999997388881,0.04552583967794031,0.004936692480653711,0.03647790222235022,-8.622230244511048,0.99999999145877
222,9088.267474586914,1100.0857029446365,1551.8318893026608,721.5648031770464,1468.4765874876005,137,548.992700729927,0.979854927568655,60.42317380059609,0.99999999977064,-0.8282565775004453,0.009119110684504274,0.03606611223590542,-8.656267210055292,0.9999999929077037
