iteration,curr policy return,max return,median return,avg return,avg rollout len,min mag policy param,max mag policy param,min expl strat std,avg expl strat std,max expl strat std,expl strat entropy
15,1070.8739848220403,1259.2517894839148,991.8240986101332,926.436949347518,1569.59,0.0891782869998848,0.8258117250935508,0.23656714978141222,0.44430258616183843,0.6963035637504389,2.922884266047598
16,1071.0402073718433,1247.4192175001624,1001.6737617550107,966.9061235406164,1628.64,0.08917828699980768,0.8258117250931689,0.23855874200341312,0.43833610156585645,0.6787006279996856,2.5404118250136616
17,1070.8746098017023,1340.985687668508,1013.6357448391741,969.1493785733066,1642.55,0.08917828699980765,0.8258117250931689,0.23196072569720352,0.4241678601630392,0.6852847014830812,2.1710111870268722
18,1050.6313745836903,1426.9178595445028,981.7102509464319,956.4900894553317,1578.94,0.03367566401794353,0.8362784050800103,0.20895026497405755,0.43808633929472457,0.7131899205204418,2.1566922367274923
19,1086.8570619288776,1309.4988953620423,1001.7620670372116,945.4305369966413,1574.83,0.11192176118725385,0.7025254218548093,0.21319415660386504,0.4379561705163162,0.7128976898907121,2.1215929780168086
20,1086.9187427544794,1455.914592266077,994.5106489821542,951.1846661399818,1574.53,0.11192176118719149,0.7025254218546977,0.20907457872251442,0.4507924407384254,0.7155474286109178,1.7828623727941668
21,1057.0074966503746,1429.7624324560807,983.5783817721116,926.6546345028145,1542.2,0.17881361698878195,-0.7556719330995079,0.22010114825428262,0.43884334133206704,0.7091100143294574,1.3761612555726987
22,1059.3918702494907,1467.1805297727374,997.0946398998942,926.6077787193516,1561.22,0.08473058711131505,0.7285797655537929,0.21075635657634184,0.4142410919111915,0.6159160744849682,1.036565290730147
23,1034.9134051183787,1505.6258848210796,987.4131731638677,926.0910553858361,1529.06,0.13297168815008145,-0.7737034081455582,0.20322539387653205,0.4211805181218112,0.6413134333766828,0.8251310584125893
24,1042.1987359415568,1512.6617244039837,982.1451106791151,939.0514462871281,1573.52,0.06733695789408814,-0.9364596382208983,0.20209308390799643,0.40785262586618953,0.6527617557735429,0.5561479025732439
25,541.7959142157748,1456.0659329478399,985.3643588191305,911.6910816681675,1514.63,0.05165470219812174,-1.045342189810404,0.20089183045325787,0.4181295417403047,0.6654952339028917,0.44560117476089367
26,1036.1796655135795,1463.3454387324805,980.0502822872735,932.8690294376869,1576.52,-0.07247735710335658,-1.0857287000002942,0.19294433484727547,0.3990878443071483,0.5950008321372513,0.03311802876278769
27,1030.5405985210791,1437.775632003535,988.5263168868338,932.3177024079639,1564.99,-0.12125432901605379,-1.113883207607923,0.17939507142796327,0.39373058550755036,0.6045394483112678,-0.29409401238040367
28,1112.414993105899,1491.1920308600259,997.8292029801214,945.551656761686,1578.76,-0.1212543290162356,-1.1138832076080045,0.1874641279485665,0.3750588555854024,0.5759961062464237,-0.7092594854669976
29,1070.1218537044247,1466.2166060376333,1030.1739255920381,989.879738212073,1613.64,0.01506613555828186,-1.1463403787080124,0.17463380158584957,0.35402508939091254,0.5382955007031593,-1.2695817464471624
30,935.9977742840397,1441.911039121338,1020.5579668976995,1004.1301105721263,1640.83,-0.011401561580306106,-1.234111040027541,0.18237126839542955,0.36400559925215487,0.5559051081856207,-1.6506534382026636
31,1051.371049051677,1493.7470837134133,1034.1025368780183,1013.8287954996001,1636.65,-0.0114015615803805,-1.234111040027599,0.18941274259856167,0.3531518995053192,0.545166452892542,-1.9217762980275452
32,1000.2819367473608,1515.60452424002,1055.2330894761965,1051.9144378466358,1662.25,-0.23113636352044475,-1.3604692861190781,0.18785032867373525,0.3449908871710769,0.519013184092713,-2.2683524144731635
33,1152.0183037560178,1507.6270153164942,1042.4013200685304,1049.3918562083888,1687.45,0.1457428657440274,-1.3635937674928331,0.15758685694111,0.3179132576003237,0.4937026460013456,-3.4068130522878466
34,1493.1961962247026,1509.7654022282566,1045.8533113548879,1052.005592430966,1664.31,0.04888216182833767,-1.3488651271142336,0.15489833589325935,0.31061618360651555,0.5115226868536923,-3.6886131588958246
35,1493.8476141463098,1514.8089808882778,1051.219913317617,1065.319146910338,1678.46,0.09423892402341214,-1.394694355653705,0.1331828832306493,0.30230599225609556,0.511447958097333,-4.248686639169188
36,1044.8791305198868,1502.723345481273,1040.3566442838246,1032.651909822863,1632.59,-0.00707882048585097,-1.3980073837852054,0.1228080780319304,0.2981084796356692,0.505441689902993,-4.327431511684489
37,1509.0948042866494,1525.0183967959026,1072.6473455629014,1102.6602389358895,1662.97,0.05519779463308835,-1.4501145568067035,0.11629748412592844,0.27747660574805705,0.46323449059592686,-4.826530758765122
38,1021.7141828077274,1518.6601882574826,1045.4441846196773,1074.933677787144,1691.04,-0.07631862086981897,-1.4217482785580626,0.11097927591395014,0.27345102507284746,0.46159746274743907,-5.207340201969634
39,1520.2527110171475,1521.3602390492765,1051.2925382915046,1105.7037117852485,1687.49,-0.033755823228474605,-1.4623138156611242,0.10524271356783768,0.2655158326255473,0.47061741828799125,-5.362598115972981
